date,store_id,product_id,quantity_sold,revenue
2026-06-21,S001,P013,3,1050.0
2026-06-21,S001,P018,2,1100.0
2026-06-21,S001,P020,7,2093.0
2026-06-21,S001,P021,7,693.0
2026-06-21,S001,P022,9,1440.0
2026-06-21,S001,P019,6,2700.0
2026-06-21,S001,P023,1,599.0
2026-06-21,S001,P024,5,3995.0
2026-06-21,S001,P025,7,4893.0
2026-06-21,S001,P026,5,4495.0
2026-06-21,S001,P027,1,1899.0
2026-06-21,S001,P028,4,1996.0
2026-06-21,S001,P029,7,1750.0
2026-06-21,S001,P030,2,298.0
2026-06-21,S001,P031,4,1280.0
2026-06-21,S001,P032,6,5100.0
2026-06-21,S002,P001,0,0.0
2026-06-21,S002,P002,1,1499.0
2026-06-21,S002,P003,1,4999.0
2026-06-21,S002,P004,3,7497.0
2026-06-21,S002,P014,3,3897.0
2026-06-21,S002,P015,0,0.0
2026-06-21,S002,P005,7,4550.0
2026-06-21,S002,P006,12,10200.0
2026-06-21,S002,P007,7,630.0
2026-06-21,S002,P008,6,2040.0
2026-06-21,S002,P016,8,1440.0
2026-06-21,S002,P009,10,3990.0
2026-06-21,S002,P010,9,4680.0
2026-06-21,S002,P011,9,4050.0
2026-06-21,S002,P012,9,2520.0
2026-06-21,S002,P017,7,6230.0
2026-06-21,S002,P013,4,1400.0
2026-06-21,S002,P018,2,1100.0
2026-06-21,S002,P020,6,1794.0
2026-06-21,S002,P021,7,693.0
2026-06-21,S002,P022,1,160.0
2026-06-21,S002,P019,1,450.0
2026-06-21,S002,P023,3,1797.0
2026-06-21,S002,P024,2,1598.0
2026-06-21,S002,P025,3,2097.0
2026-06-21,S002,P026,3,2697.0
2026-06-21,S002,P027,2,3798.0
2026-06-21,S002,P028,8,3992.0
2026-06-21,S002,P029,6,1500.0
2026-06-21,S002,P030,3,447.0
2026-06-21,S002,P031,0,0.0
2026-06-21,S002,P032,2,1700.0
2026-06-21,S003,P001,1,499.0
2026-06-21,S003,P002,1,1499.0
2026-06-21,S003,P003,3,14997.0
2026-06-21,S003,P004,2,4998.0
2026-06-21,S003,P014,2,2598.0
2026-06-21,S003,P015,3,11697.0
2026-06-21,S003,P005,7,4550.0
2026-06-21,S003,P006,10,8500.0
2026-06-21,S003,P007,3,270.0
2026-06-21,S003,P008,3,1020.0
2026-06-21,S003,P016,4,720.0
2026-06-21,S003,P009,7,2793.0
2026-06-21,S003,P010,6,3120.0
2026-06-21,S003,P011,5,2250.0
2026-06-21,S003,P012,7,1960.0
2026-06-21,S003,P017,6,5340.0
2026-06-21,S003,P013,6,2100.0
2026-06-21,S003,P018,3,1650.0
2026-06-21,S003,P020,3,897.0
2026-06-21,S003,P021,2,198.0
2026-06-21,S003,P022,1,160.0
2026-06-21,S003,P019,2,900.0
2026-06-21,S003,P023,5,2995.0
2026-06-21,S003,P024,4,3196.0
2026-06-21,S003,P025,3,2097.0
2026-06-21,S003,P026,5,4495.0
2026-06-21,S003,P027,1,1899.0
2026-06-21,S003,P028,1,499.0
2026-06-21,S003,P029,4,1000.0
2026-06-21,S003,P030,2,298.0
2026-06-21,S003,P031,1,320.0
2026-06-21,S003,P032,4,3400.0
2026-06-22,S001,P001,2,998.0
2026-06-22,S001,P002,2,2998.0
2026-06-22,S001,P003,4,19996.0
2026-06-22,S001,P004,0,0.0
2026-06-22,S001,P014,2,2598.0
2026-06-22,S001,P015,4,15596.0
2026-06-22,S001,P005,10,6500.0
2026-06-22,S001,P006,5,4250.0
2026-06-22,S001,P007,4,360.0
2026-06-22,S001,P008,4,1360.0
2026-06-22,S001,P016,3,540.0
2026-06-22,S001,P009,7,2793.0
2026-06-22,S001,P010,4,2080.0
2026-06-22,S001,P011,8,3600.0
2026-06-22,S001,P012,4,1120.0
2026-06-22,S001,P017,7,6230.0
2026-06-22,S001,P013,4,1400.0
2026-06-22,S001,P018,1,550.0
2026-06-22,S001,P020,5,1495.0
2026-06-22,S001,P021,7,693.0
2026-06-22,S001,P022,5,800.0
2026-06-22,S001,P019,3,1350.0
2026-06-22,S001,P023,0,0.0
2026-06-22,S001,P024,3,2397.0
2026-06-22,S001,P025,3,2097.0
2026-06-22,S001,P026,2,1798.0
2026-06-22,S001,P027,5,9495.0
2026-06-22,S001,P028,3,1497.0
2026-06-22,S001,P029,1,250.0
2026-06-22,S001,P030,4,596.0
2026-06-22,S001,P031,2,640.0
2026-06-22,S001,P032,2,1700.0
2026-06-22,S002,P001,0,0.0
2026-06-22,S002,P002,2,2998.0
2026-06-22,S002,P003,3,14997.0
2026-06-22,S002,P004,2,4998.0
2026-06-22,S002,P014,3,3897.0
2026-06-22,S002,P015,2,7798.0
2026-06-22,S002,P005,8,5200.0
2026-06-22,S002,P006,5,4250.0
2026-06-22,S002,P007,8,720.0
2026-06-22,S002,P008,5,1700.0
2026-06-22,S002,P016,1,180.0
2026-06-22,S002,P009,2,798.0
2026-06-22,S002,P010,8,4160.0
2026-06-22,S002,P011,9,4050.0
2026-06-22,S002,P012,9,2520.0
2026-06-22,S002,P017,7,6230.0
2026-06-22,S002,P013,3,1050.0
2026-06-22,S002,P018,0,0.0
2026-06-22,S002,P020,7,2093.0
2026-06-22,S002,P021,3,297.0
2026-06-22,S002,P022,4,640.0
2026-06-22,S002,P019,3,1350.0
2026-06-22,S002,P023,2,1198.0
2026-06-22,S002,P024,5,3995.0
2026-06-22,S002,P025,2,1398.0
2026-06-22,S002,P026,1,899.0
2026-06-22,S002,P027,2,3798.0
2026-06-22,S002,P028,1,499.0
2026-06-22,S002,P029,0,0.0
2026-06-22,S002,P030,4,596.0
2026-06-22,S002,P031,2,640.0
2026-06-22,S002,P032,4,3400.0
2026-06-22,S003,P001,1,499.0
2026-06-22,S003,P002,3,4497.0
2026-06-22,S003,P003,3,14997.0
2026-06-22,S003,P004,0,0.0
2026-06-22,S003,P014,1,1299.0
2026-06-22,S003,P015,2,7798.0
2026-06-22,S003,P005,1,650.0
2026-06-22,S003,P006,1,850.0
2026-06-22,S003,P007,4,360.0
2026-06-22,S003,P008,3,1020.0
2026-06-22,S003,P016,6,1080.0
2026-06-22,S003,P009,6,2394.0
2026-06-22,S003,P010,0,0.0
2026-06-22,S003,P011,3,1350.0
2026-06-22,S003,P012,4,1120.0
2026-06-22,S003,P017,4,3560.0
2026-06-22,S003,P013,4,1400.0
2026-06-22,S003,P018,1,550.0
2026-06-22,S003,P020,4,1196.0
2026-06-22,S003,P021,4,396.0
2026-06-22,S003,P022,2,320.0
2026-06-22,S003,P019,1,450.0
2026-06-22,S003,P023,0,0.0
2026-06-22,S003,P024,2,1598.0
2026-06-22,S003,P025,1,699.0
2026-06-22,S003,P026,4,3596.0
2026-06-22,S003,P027,0,0.0
2026-06-22,S003,P028,4,1996.0
2026-06-22,S003,P029,2,500.0
2026-06-22,S003,P030,3,447.0
2026-06-22,S003,P031,2,640.0
2026-06-22,S003,P032,3,2550.0
2026-06-23,S001,P001,2,998.0
2026-06-23,S001,P002,3,4497.0
2026-06-23,S001,P003,8,39992.0
2026-06-23,S001,P004,0,0.0
2026-06-23,S001,P014,1,1299.0
2026-06-23,S001,P015,1,3899.0
2026-06-23,S001,P005,2,1300.0
2026-06-23,S001,P006,6,5100.0
2026-06-23,S001,P007,10,900.0
2026-06-23,S001,P008,5,1700.0
2026-06-23,S001,P016,11,1980.0
2026-06-23,S001,P009,3,1197.0
2026-06-23,S001,P010,11,5720.0
2026-06-23,S001,P011,5,2250.0
2026-06-23,S001,P012,5,1400.0
2026-06-23,S001,P017,6,5340.0
2026-06-23,S001,P013,4,1400.0
2026-06-23,S001,P018,6,3300.0
2026-06-23,S001,P020,3,897.0
2026-06-23,S001,P021,2,198.0
2026-06-23,S001,P022,2,320.0
2026-06-23,S001,P019,2,900.0
2026-06-23,S001,P023,0,0.0
2026-06-23,S001,P024,3,2397.0
2026-06-23,S001,P025,6,4194.0
2026-06-23,S001,P026,2,1798.0
2026-06-23,S001,P027,0,0.0
2026-06-23,S001,P028,3,1497.0
2026-06-23,S001,P029,1,250.0
2026-06-23,S001,P030,7,1043.0
2026-06-23,S001,P031,3,960.0
2026-06-23,S001,P032,3,2550.0
2026-06-23,S002,P001,4,1996.0
2026-06-23,S002,P002,2,2998.0
2026-06-23,S002,P003,1,4999.0
2026-06-23,S002,P004,2,4998.0
2026-06-23,S002,P014,2,2598.0
2026-06-23,S002,P015,1,3899.0
2026-06-23,S002,P005,8,5200.0
2026-06-23,S002,P006,5,4250.0
2026-06-23,S002,P007,1,90.0
2026-06-23,S002,P008,6,2040.0
2026-06-23,S002,P016,4,720.0
2026-06-23,S002,P009,3,1197.0
2026-06-23,S002,P010,7,3640.0
2026-06-23,S002,P011,6,2700.0
2026-06-23,S002,P012,3,840.0
2026-06-23,S002,P017,5,4450.0
2026-06-23,S002,P013,5,1750.0
2026-06-23,S002,P018,3,1650.0
2026-06-23,S002,P020,5,1495.0
2026-06-23,S002,P021,2,198.0
2026-06-23,S002,P022,2,320.0
2026-06-23,S002,P019,3,1350.0
2026-06-23,S002,P023,5,2995.0
2026-06-23,S002,P024,2,1598.0
2026-06-23,S002,P025,2,1398.0
2026-06-23,S002,P026,2,1798.0
2026-06-23,S002,P027,4,7596.0
2026-06-23,S002,P028,4,1996.0
2026-06-23,S002,P029,1,250.0
2026-06-23,S002,P030,2,298.0
2026-06-23,S002,P031,1,320.0
2026-06-23,S002,P032,5,4250.0
2026-06-23,S003,P001,0,0.0
2026-06-23,S003,P002,3,4497.0
2026-06-23,S003,P003,2,9998.0
2026-06-23,S003,P004,1,2499.0
2026-06-23,S003,P014,3,3897.0
2026-06-23,S003,P015,1,3899.0
2026-06-23,S003,P005,5,3250.0
2026-06-23,S003,P006,3,2550.0
2026-06-23,S003,P007,3,270.0
2026-06-23,S003,P008,5,1700.0
2026-06-23,S003,P016,3,540.0
2026-06-23,S003,P009,4,1596.0
2026-06-23,S003,P010,8,4160.0
2026-06-23,S003,P011,3,1350.0
2026-06-23,S003,P012,6,1680.0
2026-06-23,S003,P017,1,890.0
2026-06-23,S003,P013,4,1400.0
2026-06-23,S003,P018,5,2750.0
2026-06-23,S003,P020,4,1196.0
2026-06-23,S003,P021,4,396.0
2026-06-23,S003,P022,5,800.0
2026-06-23,S003,P019,2,900.0
2026-06-23,S003,P023,4,2396.0
2026-06-23,S003,P024,1,799.0
2026-06-23,S003,P025,1,699.0
2026-06-23,S003,P026,2,1798.0
2026-06-23,S003,P027,0,0.0
2026-06-23,S003,P028,2,998.0
2026-06-23,S003,P029,3,750.0
2026-06-23,S003,P030,3,447.0
2026-06-23,S003,P031,2,640.0
2026-06-23,S003,P032,2,1700.0
2026-06-24,S001,P001,4,1996.0
2026-06-24,S001,P002,2,2998.0
2026-06-24,S001,P003,6,29994.0
2026-06-24,S001,P004,5,12495.0
2026-06-24,S001,P014,3,3897.0
2026-06-24,S001,P015,7,27293.0
2026-06-24,S001,P005,4,2600.0
2026-06-24,S001,P006,9,7650.0
2026-06-24,S001,P007,5,450.0
2026-06-24,S001,P008,5,1700.0
2026-06-24,S001,P016,2,360.0
2026-06-24,S001,P009,4,1596.0
2026-06-24,S001,P010,4,2080.0
2026-06-24,S001,P011,3,1350.0
2026-06-24,S001,P012,5,1400.0
2026-06-24,S001,P017,6,5340.0
2026-06-24,S001,P013,9,3150.0
2026-06-24,S001,P018,4,2200.0
2026-06-24,S001,P020,4,1196.0
2026-06-24,S001,P021,3,297.0
2026-06-24,S001,P022,5,800.0
2026-06-24,S001,P019,5,2250.0
2026-06-24,S001,P023,5,2995.0
2026-06-24,S001,P024,2,1598.0
2026-06-24,S001,P025,3,2097.0
2026-06-24,S001,P026,1,899.0
2026-06-24,S001,P027,7,13293.0
2026-06-24,S001,P028,6,2994.0
2026-06-24,S001,P029,5,1250.0
2026-06-24,S001,P030,3,447.0
2026-06-24,S001,P031,6,1920.0
2026-06-24,S001,P032,2,1700.0
2026-06-24,S002,P001,1,499.0
2026-06-24,S002,P002,3,4497.0
2026-06-24,S002,P003,5,24995.0
2026-06-24,S002,P004,0,0.0
2026-06-24,S002,P014,5,6495.0
2026-06-24,S002,P015,1,3899.0
2026-06-24,S002,P005,8,5200.0
2026-06-24,S002,P006,6,5100.0
2026-06-24,S002,P007,8,720.0
2026-06-24,S002,P008,13,4420.0
2026-06-24,S002,P016,4,720.0
2026-06-24,S002,P009,1,399.0
2026-06-24,S002,P010,4,2080.0
2026-06-24,S002,P011,2,900.0
2026-06-24,S002,P012,7,1960.0
2026-06-24,S002,P017,4,3560.0
2026-06-24,S002,P013,3,1050.0
2026-06-24,S002,P018,7,3850.0
2026-06-24,S002,P020,2,598.0
2026-06-24,S002,P021,4,396.0
2026-06-24,S002,P022,3,480.0
2026-06-24,S002,P019,4,1800.0
2026-06-24,S002,P023,1,599.0
2026-06-24,S002,P024,2,1598.0
2026-06-24,S002,P025,4,2796.0
2026-06-24,S002,P026,1,899.0
2026-06-24,S002,P027,5,9495.0
2026-06-24,S002,P028,3,1497.0
2026-06-24,S002,P029,1,250.0
2026-06-24,S002,P030,3,447.0
2026-06-24,S002,P031,4,1280.0
2026-06-24,S002,P032,4,3400.0
2026-06-24,S003,P001,1,499.0
2026-06-24,S003,P002,2,2998.0
2026-06-24,S003,P003,0,0.0
2026-06-24,S003,P004,2,4998.0
2026-06-24,S003,P014,3,3897.0
2026-06-24,S003,P015,2,7798.0
2026-06-24,S003,P005,3,1950.0
2026-06-24,S003,P006,0,0.0
2026-06-24,S003,P007,7,630.0
2026-06-24,S003,P008,2,680.0
2026-06-24,S003,P016,0,0.0
2026-06-24,S003,P009,5,1995.0
2026-06-24,S003,P010,3,1560.0
2026-06-24,S003,P011,4,1800.0
2026-06-24,S003,P012,4,1120.0
2026-06-24,S003,P017,7,6230.0
2026-06-24,S003,P013,4,1400.0
2026-06-24,S003,P018,2,1100.0
2026-06-24,S003,P020,2,598.0
2026-06-24,S003,P021,4,396.0
2026-06-24,S003,P022,2,320.0
2026-06-24,S003,P019,6,2700.0
2026-06-24,S003,P023,2,1198.0
2026-06-24,S003,P024,4,3196.0
2026-06-24,S003,P025,2,1398.0
2026-06-24,S003,P026,3,2697.0
2026-06-24,S003,P027,0,0.0
2026-06-24,S003,P028,2,998.0
2026-06-24,S003,P029,2,500.0
2026-06-24,S003,P030,1,149.0
2026-06-24,S003,P031,1,320.0
2026-06-24,S003,P032,3,2550.0
2026-06-25,S001,P001,2,998.0
2026-06-25,S001,P002,3,4497.0
2026-06-25,S001,P003,3,14997.0
2026-06-25,S001,P004,3,7497.0
2026-06-25,S001,P014,0,0.0
2026-06-25,S001,P015,2,7798.0
2026-06-25,S001,P005,6,3900.0
2026-06-25,S001,P006,6,5100.0
2026-06-25,S001,P007,6,540.0
2026-06-25,S001,P008,4,1360.0
2026-06-25,S001,P016,6,1080.0
2026-06-25,S001,P009,4,1596.0
2026-06-25,S001,P010,9,4680.0
2026-06-25,S001,P011,1,450.0
2026-06-25,S001,P012,6,1680.0
2026-06-25,S001,P017,6,5340.0
2026-06-25,S001,P013,8,2800.0
2026-06-25,S001,P018,3,1650.0
2026-06-25,S001,P020,5,1495.0
2026-06-25,S001,P021,10,990.0
2026-06-25,S001,P022,2,320.0
2026-06-25,S001,P019,0,0.0
2026-06-25,S001,P023,7,4193.0
2026-06-25,S001,P024,5,3995.0
2026-06-25,S001,P025,2,1398.0
2026-06-25,S001,P026,7,6293.0
2026-06-25,S001,P027,8,15192.0
2026-06-25,S001,P028,4,1996.0
2026-06-25,S001,P029,2,500.0
2026-06-25,S001,P030,1,149.0
2026-06-25,S001,P031,7,2240.0
2026-06-25,S001,P032,6,5100.0
2026-06-25,S002,P001,1,499.0
2026-06-25,S002,P002,1,1499.0
2026-06-25,S002,P003,0,0.0
2026-06-25,S002,P004,4,9996.0
2026-06-25,S002,P014,4,5196.0
2026-06-25,S002,P015,2,7798.0
2026-06-25,S002,P005,1,650.0
2026-06-25,S002,P006,6,5100.0
2026-06-25,S002,P007,4,360.0
2026-06-25,S002,P008,9,3060.0
2026-06-25,S002,P016,4,720.0
2026-06-25,S002,P009,9,3591.0
2026-06-25,S002,P010,5,2600.0
2026-06-25,S002,P011,2,900.0
2026-06-25,S002,P012,8,2240.0
2026-06-25,S002,P017,2,1780.0
2026-06-25,S002,P013,6,2100.0
2026-06-25,S002,P018,3,1650.0
2026-06-25,S002,P020,6,1794.0
2026-06-25,S002,P021,1,99.0
2026-06-25,S002,P022,5,800.0
2026-06-25,S002,P019,6,2700.0
2026-06-25,S002,P023,3,1797.0
2026-06-25,S002,P024,4,3196.0
2026-06-25,S002,P025,2,1398.0
2026-06-25,S002,P026,8,7192.0
2026-06-25,S002,P027,0,0.0
2026-06-25,S002,P028,6,2994.0
2026-06-25,S002,P029,4,1000.0
2026-06-25,S002,P030,2,298.0
2026-06-25,S002,P031,3,960.0
2026-06-25,S002,P032,3,2550.0
2026-06-25,S003,P001,4,1996.0
2026-06-25,S003,P002,0,0.0
2026-06-25,S003,P003,1,4999.0
2026-06-25,S003,P004,2,4998.0
2026-06-25,S003,P014,1,1299.0
2026-06-25,S003,P015,2,7798.0
2026-06-25,S003,P005,2,1300.0
2026-06-25,S003,P006,7,5950.0
2026-06-25,S003,P007,4,360.0
2026-06-25,S003,P008,5,1700.0
2026-06-25,S003,P016,3,540.0
2026-06-25,S003,P009,7,2793.0
2026-06-25,S003,P010,3,1560.0
2026-06-25,S003,P011,4,1800.0
2026-06-25,S003,P012,7,1960.0
2026-06-25,S003,P017,1,890.0
2026-06-25,S003,P013,2,700.0
2026-06-25,S003,P018,3,1650.0
2026-06-25,S003,P020,2,598.0
2026-06-25,S003,P021,1,99.0
2026-06-25,S003,P022,4,640.0
2026-06-25,S003,P019,3,1350.0
2026-06-25,S003,P023,1,599.0
2026-06-25,S003,P024,0,0.0
2026-06-25,S003,P025,1,699.0
2026-06-25,S003,P026,2,1798.0
2026-06-25,S003,P027,0,0.0
2026-06-25,S003,P028,2,998.0
2026-06-25,S003,P029,0,0.0
2026-06-25,S003,P030,0,0.0
2026-06-25,S003,P031,3,960.0
2026-06-25,S003,P032,1,850.0
2026-06-26,S001,P001,5,2495.0
2026-06-26,S001,P002,4,5996.0
2026-06-26,S001,P003,3,14997.0
2026-06-26,S001,P004,1,2499.0
2026-06-26,S001,P014,0,0.0
2026-06-26,S001,P015,2,7798.0
2026-06-26,S001,P005,6,3900.0
2026-06-26,S001,P006,7,5950.0
2026-06-26,S001,P007,3,270.0
2026-06-26,S001,P008,4,1360.0
2026-06-26,S001,P016,11,1980.0
2026-06-26,S001,P009,10,3990.0
2026-06-26,S001,P010,6,3120.0
2026-06-26,S001,P011,4,1800.0
2026-06-26,S001,P012,8,2240.0
2026-06-26,S001,P017,8,7120.0
2026-06-26,S001,P013,2,700.0
2026-06-26,S001,P018,2,1100.0
2026-06-26,S001,P020,8,2392.0
2026-06-26,S001,P021,3,297.0
2026-06-26,S001,P022,6,960.0
2026-06-26,S001,P019,6,2700.0
2026-06-26,S001,P023,5,2995.0
2026-06-26,S001,P024,3,2397.0
2026-06-26,S001,P025,2,1398.0
2026-06-26,S001,P026,4,3596.0
2026-06-26,S001,P027,2,3798.0
2026-06-26,S001,P028,1,499.0
2026-06-26,S001,P029,2,500.0
2026-06-26,S001,P030,2,298.0
2026-06-26,S001,P031,5,1600.0
2026-06-26,S001,P032,5,4250.0
2026-06-26,S002,P001,1,499.0
2026-06-26,S002,P002,1,1499.0
2026-06-26,S002,P003,3,14997.0
2026-06-26,S002,P004,3,7497.0
2026-06-26,S002,P014,1,1299.0
2026-06-26,S002,P015,2,7798.0
2026-06-26,S002,P005,7,4550.0
2026-06-26,S002,P006,4,3400.0
2026-06-26,S002,P007,7,630.0
2026-06-26,S002,P008,3,1020.0
2026-06-26,S002,P016,5,900.0
2026-06-26,S002,P009,8,3192.0
2026-06-26,S002,P010,5,2600.0
2026-06-26,S002,P011,11,4950.0
2026-06-26,S002,P012,7,1960.0
2026-06-26,S002,P017,4,3560.0
2026-06-26,S002,P013,1,350.0
2026-06-26,S002,P018,6,3300.0
2026-06-26,S002,P020,5,1495.0
2026-06-26,S002,P021,2,198.0
2026-06-26,S002,P022,5,800.0
2026-06-26,S002,P019,2,900.0
2026-06-26,S002,P023,5,2995.0
2026-06-26,S002,P024,2,1598.0
2026-06-26,S002,P025,0,0.0
2026-06-26,S002,P026,3,2697.0
2026-06-26,S002,P027,1,1899.0
2026-06-26,S002,P028,2,998.0
2026-06-26,S002,P029,3,750.0
2026-06-26,S002,P030,1,149.0
2026-06-26,S002,P031,1,320.0
2026-06-26,S002,P032,3,2550.0
2026-06-26,S003,P001,4,1996.0
2026-06-26,S003,P002,2,2998.0
2026-06-26,S003,P003,1,4999.0
2026-06-26,S003,P004,4,9996.0
2026-06-26,S003,P014,0,0.0
2026-06-26,S003,P015,1,3899.0
2026-06-26,S003,P005,1,650.0
2026-06-26,S003,P006,3,2550.0
2026-06-26,S003,P007,11,990.0
2026-06-26,S003,P008,3,1020.0
2026-06-26,S003,P016,2,360.0
2026-06-26,S003,P009,2,798.0
2026-06-26,S003,P010,4,2080.0
2026-06-26,S003,P011,4,1800.0
2026-06-26,S003,P012,2,560.0
2026-06-26,S003,P017,6,5340.0
2026-06-26,S003,P013,3,1050.0
2026-06-26,S003,P018,2,1100.0
2026-06-26,S003,P020,2,598.0
2026-06-26,S003,P021,5,495.0
2026-06-26,S003,P022,3,480.0
2026-06-26,S003,P019,0,0.0
2026-06-26,S003,P023,2,1198.0
2026-06-26,S003,P024,1,799.0
2026-06-26,S003,P025,3,2097.0
2026-06-26,S003,P026,2,1798.0
2026-06-26,S003,P027,0,0.0
2026-06-26,S003,P028,1,499.0
2026-06-26,S003,P029,1,250.0
2026-06-26,S003,P030,4,596.0
2026-06-26,S003,P031,2,640.0
2026-06-26,S003,P032,4,3400.0
2026-06-27,S001,P001,0,0.0
2026-06-27,S001,P002,0,0.0
2026-06-27,S001,P003,3,14997.0
2026-06-27,S001,P004,3,7497.0
2026-06-27,S001,P014,5,6495.0
2026-06-27,S001,P015,3,11697.0
2026-06-27,S001,P005,2,1300.0
2026-06-27,S001,P006,1,850.0
2026-06-27,S001,P007,6,540.0
2026-06-27,S001,P008,10,3400.0
2026-06-27,S001,P016,7,1260.0
2026-06-27,S001,P009,8,3192.0
2026-06-27,S001,P010,3,1560.0
2026-06-27,S001,P011,9,4050.0
2026-06-27,S001,P012,9,2520.0
2026-06-27,S001,P017,9,8010.0
2026-06-27,S001,P013,5,1750.0
2026-06-27,S001,P018,9,4950.0
2026-06-27,S001,P020,5,1495.0
2026-06-27,S001,P021,5,495.0
2026-06-27,S001,P022,12,1920.0
2026-06-27,S001,P019,2,900.0
2026-06-27,S001,P023,3,1797.0
2026-06-27,S001,P024,3,2397.0
2026-06-27,S001,P025,3,2097.0
2026-06-27,S001,P026,3,2697.0
2026-06-27,S001,P027,6,11394.0
2026-06-27,S001,P028,2,998.0
2026-06-27,S001,P029,11,2750.0
2026-06-27,S001,P030,4,596.0
2026-06-27,S001,P031,2,640.0
2026-06-27,S001,P032,3,2550.0
2026-06-27,S002,P001,1,499.0
2026-06-27,S002,P002,2,2998.0
2026-06-27,S002,P003,1,4999.0
2026-06-27,S002,P004,1,2499.0
2026-06-27,S002,P014,5,6495.0
2026-06-27,S002,P015,3,11697.0
2026-06-27,S002,P005,14,9100.0
2026-06-27,S002,P006,6,5100.0
2026-06-27,S002,P007,6,540.0
2026-06-27,S002,P008,5,1700.0
2026-06-27,S002,P016,5,900.0
2026-06-27,S002,P009,4,1596.0
2026-06-27,S002,P010,7,3640.0
2026-06-27,S002,P011,9,4050.0
2026-06-27,S002,P012,7,1960.0
2026-06-27,S002,P017,6,5340.0
2026-06-27,S002,P013,7,2450.0
2026-06-27,S002,P018,5,2750.0
2026-06-27,S002,P020,5,1495.0
2026-06-27,S002,P021,6,594.0
2026-06-27,S002,P022,10,1600.0
2026-06-27,S002,P019,4,1800.0
2026-06-27,S002,P023,3,1797.0
2026-06-27,S002,P024,3,2397.0
2026-06-27,S002,P025,1,699.0
2026-06-27,S002,P026,5,4495.0
2026-06-27,S002,P027,3,5697.0
2026-06-27,S002,P028,3,1497.0
2026-06-27,S002,P029,5,1250.0
2026-06-27,S002,P030,4,596.0
2026-06-27,S002,P031,2,640.0
2026-06-27,S002,P032,5,4250.0
2026-06-27,S003,P001,2,998.0
2026-06-27,S003,P002,4,5996.0
2026-06-27,S003,P003,4,19996.0
2026-06-27,S003,P004,1,2499.0
2026-06-27,S003,P014,0,0.0
2026-06-27,S003,P015,3,11697.0
2026-06-27,S003,P005,7,4550.0
2026-06-27,S003,P006,1,850.0
2026-06-27,S003,P007,5,450.0
2026-06-27,S003,P008,2,680.0
2026-06-27,S003,P016,5,900.0
2026-06-27,S003,P009,8,3192.0
2026-06-27,S003,P010,6,3120.0
2026-06-27,S003,P011,5,2250.0
2026-06-27,S003,P012,8,2240.0
2026-06-27,S003,P017,6,5340.0
2026-06-27,S003,P013,2,700.0
2026-06-27,S003,P018,0,0.0
2026-06-27,S003,P020,5,1495.0
2026-06-27,S003,P021,6,594.0
2026-06-27,S003,P022,2,320.0
2026-06-27,S003,P019,3,1350.0
2026-06-27,S003,P023,1,599.0
2026-06-27,S003,P024,4,3196.0
2026-06-27,S003,P025,5,3495.0
2026-06-27,S003,P026,2,1798.0
2026-06-27,S003,P027,0,0.0
2026-06-27,S003,P028,3,1497.0
2026-06-27,S003,P029,0,0.0
2026-06-27,S003,P030,1,149.0
2026-06-27,S003,P031,7,2240.0
2026-06-27,S003,P032,6,5100.0
2026-06-28,S001,P001,2,998.0
2026-06-28,S001,P002,2,2998.0
2026-06-28,S001,P003,5,24995.0
2026-06-28,S001,P004,6,14994.0
2026-06-28,S001,P014,4,5196.0
2026-06-28,S001,P015,1,3899.0
2026-06-28,S001,P005,9,5850.0
2026-06-28,S001,P006,13,11050.0
2026-06-28,S001,P007,4,360.0
2026-06-28,S001,P008,5,1700.0
2026-06-28,S001,P016,11,1980.0
2026-06-28,S001,P009,9,3591.0
2026-06-28,S001,P010,8,4160.0
2026-06-28,S001,P011,8,3600.0
2026-06-28,S001,P012,6,1680.0
2026-06-28,S001,P017,10,8900.0
2026-06-28,S001,P013,7,2450.0
2026-06-28,S001,P018,8,4400.0
2026-06-28,S001,P020,6,1794.0
2026-06-28,S001,P021,8,792.0
2026-06-28,S001,P022,6,960.0
2026-06-28,S001,P019,6,2700.0
2026-06-28,S001,P023,4,2396.0
2026-06-28,S001,P024,4,3196.0
2026-06-28,S001,P025,4,2796.0
2026-06-28,S001,P026,0,0.0
2026-06-28,S001,P027,6,11394.0
2026-06-28,S001,P028,3,1497.0
2026-06-28,S001,P029,4,1000.0
2026-06-28,S001,P030,5,745.0
2026-06-28,S001,P031,7,2240.0
2026-06-28,S001,P032,3,2550.0
2026-06-28,S002,P001,3,1497.0
2026-06-28,S002,P002,2,2998.0
2026-06-28,S002,P003,0,0.0
2026-06-28,S002,P004,3,7497.0
2026-06-28,S002,P014,2,2598.0
2026-06-28,S002,P015,6,23394.0
2026-06-28,S002,P005,10,6500.0
2026-06-28,S002,P006,7,5950.0
2026-06-28,S002,P007,5,450.0
2026-06-28,S002,P008,1,340.0
2026-06-28,S002,P016,4,720.0
2026-06-28,S002,P009,5,1995.0
2026-06-28,S002,P010,5,2600.0
2026-06-28,S002,P011,9,4050.0
2026-06-28,S002,P012,11,3080.0
2026-06-28,S002,P017,5,4450.0
2026-06-28,S002,P013,2,700.0
2026-06-28,S002,P018,7,3850.0
2026-06-28,S002,P020,7,2093.0
2026-06-28,S002,P021,2,198.0
2026-06-28,S002,P022,6,960.0
2026-06-28,S002,P019,7,3150.0
2026-06-28,S002,P023,1,599.0
