date,store_id,product_id,stock_quantity
2026-06-21,S003,P029,65
2026-06-21,S003,P030,80
2026-06-21,S003,P031,52
2026-06-21,S003,P032,74
2026-06-22,S001,P001,94
2026-06-22,S001,P002,54
2026-06-22,S001,P003,36
2026-06-22,S001,P004,39
2026-06-22,S001,P014,67
2026-06-22,S001,P015,59
2026-06-22,S001,P005,69
2026-06-22,S001,P006,80
2026-06-22,S001,P007,68
2026-06-22,S001,P008,336
2026-06-22,S001,P016,79
2026-06-22,S001,P009,58
2026-06-22,S001,P010,27
2026-06-22,S001,P011,57
2026-06-22,S001,P012,57
2026-06-22,S001,P017,25
2026-06-22,S001,P013,90
2026-06-22,S001,P018,79
2026-06-22,S001,P020,79
2026-06-22,S001,P021,82
2026-06-22,S001,P022,97
2026-06-22,S001,P019,44
2026-06-22,S001,P023,67
2026-06-22,S001,P024,54
2026-06-22,S001,P025,41
2026-06-22,S001,P026,64
2026-06-22,S001,P027,34
2026-06-22,S001,P028,62
2026-06-22,S001,P029,55
2026-06-22,S001,P030,82
2026-06-22,S001,P031,71
2026-06-22,S001,P032,41
2026-06-22,S002,P001,71
2026-06-22,S002,P002,46
2026-06-22,S002,P003,38
2026-06-22,S002,P004,28
2026-06-22,S002,P014,31
2026-06-22,S002,P015,62
2026-06-22,S002,P005,35
2026-06-22,S002,P006,37
2026-06-22,S002,P007,87
2026-06-22,S002,P008,94
2026-06-22,S002,P016,71
2026-06-22,S002,P009,61
2026-06-22,S002,P010,65
2026-06-22,S002,P011,76
2026-06-22,S002,P012,55
2026-06-22,S002,P017,46
2026-06-22,S002,P013,59
2026-06-22,S002,P018,60
2026-06-22,S002,P020,73
2026-06-22,S002,P021,61
2026-06-22,S002,P022,59
2026-06-22,S002,P019,62
2026-06-22,S002,P023,67
2026-06-22,S002,P024,44
2026-06-22,S002,P025,69
2026-06-22,S002,P026,22
2026-06-22,S002,P027,56
2026-06-22,S002,P028,32
2026-06-22,S002,P029,50
2026-06-22,S002,P030,74
2026-06-22,S002,P031,71
2026-06-22,S002,P032,23
2026-06-22,S003,P001,78
2026-06-22,S003,P002,70
2026-06-22,S003,P003,34
2026-06-22,S003,P004,59
2026-06-22,S003,P014,54
2026-06-22,S003,P015,33
2026-06-22,S003,P005,34
2026-06-22,S003,P006,52
2026-06-22,S003,P007,59
2026-06-22,S003,P008,64
2026-06-22,S003,P016,48
2026-06-22,S003,P009,65
2026-06-22,S003,P010,46
2026-06-22,S003,P011,83
2026-06-22,S003,P012,64
2026-06-22,S003,P017,82
2026-06-22,S003,P013,33
2026-06-22,S003,P018,76
2026-06-22,S003,P020,34
2026-06-22,S003,P021,97
2026-06-22,S003,P022,42
2026-06-22,S003,P019,53
2026-06-22,S003,P023,53
2026-06-22,S003,P024,78
2026-06-22,S003,P025,54
2026-06-22,S003,P026,62
2026-06-22,S003,P027,34
2026-06-22,S003,P028,57
2026-06-22,S003,P029,63
2026-06-22,S003,P030,77
2026-06-22,S003,P031,50
2026-06-22,S003,P032,71
2026-06-23,S001,P001,92
2026-06-23,S001,P002,51
2026-06-23,S001,P003,28
2026-06-23,S001,P004,39
2026-06-23,S001,P014,66
2026-06-23,S001,P015,58
2026-06-23,S001,P005,67
2026-06-23,S001,P006,74
2026-06-23,S001,P007,58
2026-06-23,S001,P008,331
2026-06-23,S001,P016,68
2026-06-23,S001,P009,55
2026-06-23,S001,P010,69
2026-06-23,S001,P011,52
2026-06-23,S001,P012,52
2026-06-23,S001,P017,64
2026-06-23,S001,P013,86
2026-06-23,S001,P018,73
2026-06-23,S001,P020,76
2026-06-23,S001,P021,80
2026-06-23,S001,P022,95
2026-06-23,S001,P019,42
2026-06-23,S001,P023,67
2026-06-23,S001,P024,51
2026-06-23,S001,P025,35
2026-06-23,S001,P026,62
2026-06-23,S001,P027,34
2026-06-23,S001,P028,59
2026-06-23,S001,P029,54
2026-06-23,S001,P030,75
2026-06-23,S001,P031,68
2026-06-23,S001,P032,38
2026-06-23,S002,P001,67
2026-06-23,S002,P002,44
2026-06-23,S002,P003,37
2026-06-23,S002,P004,26
2026-06-23,S002,P014,29
2026-06-23,S002,P015,61
2026-06-23,S002,P005,27
2026-06-23,S002,P006,32
2026-06-23,S002,P007,86
2026-06-23,S002,P008,88
2026-06-23,S002,P016,67
2026-06-23,S002,P009,58
2026-06-23,S002,P010,58
2026-06-23,S002,P011,70
2026-06-23,S002,P012,52
2026-06-23,S002,P017,41
2026-06-23,S002,P013,54
2026-06-23,S002,P018,57
2026-06-23,S002,P020,68
2026-06-23,S002,P021,113
2026-06-23,S002,P022,57
2026-06-23,S002,P019,59
2026-06-23,S002,P023,62
2026-06-23,S002,P024,42
2026-06-23,S002,P025,67
2026-06-23,S002,P026,20
2026-06-23,S002,P027,52
2026-06-23,S002,P028,68
2026-06-23,S002,P029,49
2026-06-23,S002,P030,72
2026-06-23,S002,P031,70
2026-06-23,S002,P032,88
2026-06-23,S003,P001,78
2026-06-23,S003,P002,67
2026-06-23,S003,P003,32
2026-06-23,S003,P004,58
2026-06-23,S003,P014,51
2026-06-23,S003,P015,32
2026-06-23,S003,P005,29
2026-06-23,S003,P006,49
2026-06-23,S003,P007,56
2026-06-23,S003,P008,122
2026-06-23,S003,P016,45
2026-06-23,S003,P009,61
2026-06-23,S003,P010,38
2026-06-23,S003,P011,80
2026-06-23,S003,P012,58
2026-06-23,S003,P017,81
2026-06-23,S003,P013,97
2026-06-23,S003,P018,71
2026-06-23,S003,P020,30
2026-06-23,S003,P021,93
2026-06-23,S003,P022,37
2026-06-23,S003,P019,51
2026-06-23,S003,P023,49
2026-06-23,S003,P024,77
2026-06-23,S003,P025,53
2026-06-23,S003,P026,60
2026-06-23,S003,P027,34
2026-06-23,S003,P028,55
2026-06-23,S003,P029,60
2026-06-23,S003,P030,74
2026-06-23,S003,P031,48
2026-06-23,S003,P032,69
2026-06-24,S001,P001,88
2026-06-24,S001,P002,49
2026-06-24,S001,P003,22
2026-06-24,S001,P004,34
2026-06-24,S001,P014,63
2026-06-24,S001,P015,51
2026-06-24,S001,P005,63
2026-06-24,S001,P006,65
2026-06-24,S001,P007,53
2026-06-24,S001,P008,326
2026-06-24,S001,P016,66
2026-06-24,S001,P009,51
2026-06-24,S001,P010,65
2026-06-24,S001,P011,49
2026-06-24,S001,P012,47
2026-06-24,S001,P017,58
2026-06-24,S001,P013,77
2026-06-24,S001,P018,69
2026-06-24,S001,P020,72
2026-06-24,S001,P021,77
2026-06-24,S001,P022,90
2026-06-24,S001,P019,37
2026-06-24,S001,P023,62
2026-06-24,S001,P024,49
2026-06-24,S001,P025,32
2026-06-24,S001,P026,61
2026-06-24,S001,P027,27
2026-06-24,S001,P028,53
2026-06-24,S001,P029,49
2026-06-24,S001,P030,72
2026-06-24,S001,P031,62
2026-06-24,S001,P032,36
2026-06-24,S002,P001,66
2026-06-24,S002,P002,41
2026-06-24,S002,P003,32
2026-06-24,S002,P004,26
2026-06-24,S002,P014,24
2026-06-24,S002,P015,60
2026-06-24,S002,P005,82
2026-06-24,S002,P006,26
2026-06-24,S002,P007,78
2026-06-24,S002,P008,75
2026-06-24,S002,P016,63
2026-06-24,S002,P009,57
2026-06-24,S002,P010,54
2026-06-24,S002,P011,68
2026-06-24,S002,P012,45
2026-06-24,S002,P017,37
2026-06-24,S002,P013,51
2026-06-24,S002,P018,50
2026-06-24,S002,P020,66
2026-06-24,S002,P021,109
2026-06-24,S002,P022,54
2026-06-24,S002,P019,55
2026-06-24,S002,P023,61
2026-06-24,S002,P024,40
2026-06-24,S002,P025,63
2026-06-24,S002,P026,19
2026-06-24,S002,P027,47
2026-06-24,S002,P028,65
2026-06-24,S002,P029,48
2026-06-24,S002,P030,69
2026-06-24,S002,P031,66
2026-06-24,S002,P032,84
2026-06-24,S003,P001,77
2026-06-24,S003,P002,65
2026-06-24,S003,P003,32
2026-06-24,S003,P004,56
2026-06-24,S003,P014,48
2026-06-24,S003,P015,30
2026-06-24,S003,P005,26
2026-06-24,S003,P006,49
2026-06-24,S003,P007,97
2026-06-24,S003,P008,120
2026-06-24,S003,P016,45
2026-06-24,S003,P009,56
2026-06-24,S003,P010,35
2026-06-24,S003,P011,76
2026-06-24,S003,P012,54
2026-06-24,S003,P017,74
2026-06-24,S003,P013,93
2026-06-24,S003,P018,69
2026-06-24,S003,P020,28
2026-06-24,S003,P021,89
2026-06-24,S003,P022,91
2026-06-24,S003,P019,45
2026-06-24,S003,P023,47
2026-06-24,S003,P024,73
2026-06-24,S003,P025,51
2026-06-24,S003,P026,57
2026-06-24,S003,P027,34
2026-06-24,S003,P028,53
2026-06-24,S003,P029,58
2026-06-24,S003,P030,73
2026-06-24,S003,P031,47
2026-06-24,S003,P032,66
2026-06-25,S001,P001,86
2026-06-25,S001,P002,46
2026-06-25,S001,P003,19
2026-06-25,S001,P004,31
2026-06-25,S001,P014,63
2026-06-25,S001,P015,49
2026-06-25,S001,P005,57
2026-06-25,S001,P006,59
2026-06-25,S001,P007,111
2026-06-25,S001,P008,322
2026-06-25,S001,P016,60
2026-06-25,S001,P009,47
2026-06-25,S001,P010,56
2026-06-25,S001,P011,48
2026-06-25,S001,P012,41
2026-06-25,S001,P017,52
2026-06-25,S001,P013,69
2026-06-25,S001,P018,66
2026-06-25,S001,P020,67
2026-06-25,S001,P021,67
2026-06-25,S001,P022,88
2026-06-25,S001,P019,37
2026-06-25,S001,P023,55
2026-06-25,S001,P024,44
2026-06-25,S001,P025,30
2026-06-25,S001,P026,54
2026-06-25,S001,P027,19
2026-06-25,S001,P028,49
2026-06-25,S001,P029,47
2026-06-25,S001,P030,71
2026-06-25,S001,P031,55
2026-06-25,S001,P032,30
2026-06-25,S002,P001,65
2026-06-25,S002,P002,40
2026-06-25,S002,P003,32
2026-06-25,S002,P004,22
2026-06-25,S002,P014,20
2026-06-25,S002,P015,58
2026-06-25,S002,P005,81
2026-06-25,S002,P006,65
2026-06-25,S002,P007,74
2026-06-25,S002,P008,66
2026-06-25,S002,P016,59
2026-06-25,S002,P009,48
2026-06-25,S002,P010,49
2026-06-25,S002,P011,66
2026-06-25,S002,P012,93
2026-06-25,S002,P017,35
2026-06-25,S002,P013,45
2026-06-25,S002,P018,47
2026-06-25,S002,P020,60
2026-06-25,S002,P021,108
2026-06-25,S002,P022,49
2026-06-25,S002,P019,49
2026-06-25,S002,P023,58
2026-06-25,S002,P024,36
2026-06-25,S002,P025,61
2026-06-25,S002,P026,80
2026-06-25,S002,P027,47
2026-06-25,S002,P028,59
2026-06-25,S002,P029,44
2026-06-25,S002,P030,67
2026-06-25,S002,P031,63
2026-06-25,S002,P032,81
2026-06-25,S003,P001,73
2026-06-25,S003,P002,65
2026-06-25,S003,P003,31
2026-06-25,S003,P004,54
2026-06-25,S003,P014,47
2026-06-25,S003,P015,28
2026-06-25,S003,P005,67
2026-06-25,S003,P006,42
2026-06-25,S003,P007,93
2026-06-25,S003,P008,115
2026-06-25,S003,P016,42
2026-06-25,S003,P009,49
2026-06-25,S003,P010,32
2026-06-25,S003,P011,72
2026-06-25,S003,P012,47
2026-06-25,S003,P017,73
2026-06-25,S003,P013,91
2026-06-25,S003,P018,66
2026-06-25,S003,P020,26
2026-06-25,S003,P021,88
2026-06-25,S003,P022,87
2026-06-25,S003,P019,42
2026-06-25,S003,P023,46
2026-06-25,S003,P024,73
2026-06-25,S003,P025,50
2026-06-25,S003,P026,55
2026-06-25,S003,P027,34
2026-06-25,S003,P028,51
2026-06-25,S003,P029,58
2026-06-25,S003,P030,73
2026-06-25,S003,P031,44
2026-06-25,S003,P032,65
2026-06-26,S001,P001,81
2026-06-26,S001,P002,42
2026-06-26,S001,P003,16
2026-06-26,S001,P004,30
2026-06-26,S001,P014,63
2026-06-26,S001,P015,47
2026-06-26,S001,P005,51
2026-06-26,S001,P006,52
2026-06-26,S001,P007,108
2026-06-26,S001,P008,318
2026-06-26,S001,P016,49
2026-06-26,S001,P009,37
2026-06-26,S001,P010,50
2026-06-26,S001,P011,44
2026-06-26,S001,P012,100
2026-06-26,S001,P017,44
2026-06-26,S001,P013,67
2026-06-26,S001,P018,64
2026-06-26,S001,P020,59
2026-06-26,S001,P021,64
2026-06-26,S001,P022,82
2026-06-26,S001,P019,31
2026-06-26,S001,P023,50
2026-06-26,S001,P024,41
2026-06-26,S001,P025,28
2026-06-26,S001,P026,50
2026-06-26,S001,P027,17
2026-06-26,S001,P028,48
2026-06-26,S001,P029,45
2026-06-26,S001,P030,69
2026-06-26,S001,P031,50
2026-06-26,S001,P032,25
2026-06-26,S002,P001,64
2026-06-26,S002,P002,39
2026-06-26,S002,P003,29
2026-06-26,S002,P004,19
2026-06-26,S002,P014,19
2026-06-26,S002,P015,56
2026-06-26,S002,P005,74
2026-06-26,S002,P006,61
2026-06-26,S002,P007,67
2026-06-26,S002,P008,63
2026-06-26,S002,P016,54
2026-06-26,S002,P009,40
2026-06-26,S002,P010,44
2026-06-26,S002,P011,55
2026-06-26,S002,P012,86
2026-06-26,S002,P017,31
2026-06-26,S002,P013,44
2026-06-26,S002,P018,41
2026-06-26,S002,P020,55
2026-06-26,S002,P021,106
2026-06-26,S002,P022,44
2026-06-26,S002,P019,47
2026-06-26,S002,P023,53
2026-06-26,S002,P024,34
2026-06-26,S002,P025,61
2026-06-26,S002,P026,77
2026-06-26,S002,P027,46
2026-06-26,S002,P028,57
2026-06-26,S002,P029,41
2026-06-26,S002,P030,66
2026-06-26,S002,P031,62
2026-06-26,S002,P032,78
2026-06-26,S003,P001,69
2026-06-26,S003,P002,63
2026-06-26,S003,P003,30
2026-06-26,S003,P004,50
2026-06-26,S003,P014,47
2026-06-26,S003,P015,27
2026-06-26,S003,P005,66
2026-06-26,S003,P006,39
2026-06-26,S003,P007,82
2026-06-26,S003,P008,112
2026-06-26,S003,P016,40
2026-06-26,S003,P009,47
2026-06-26,S003,P010,28
2026-06-26,S003,P011,68
2026-06-26,S003,P012,45
2026-06-26,S003,P017,67
2026-06-26,S003,P013,88
2026-06-26,S003,P018,64
2026-06-26,S003,P020,24
2026-06-26,S003,P021,83
2026-06-26,S003,P022,84
2026-06-26,S003,P019,42
2026-06-26,S003,P023,44
2026-06-26,S003,P024,72
2026-06-26,S003,P025,47
2026-06-26,S003,P026,53
2026-06-26,S003,P027,34
2026-06-26,S003,P028,50
2026-06-26,S003,P029,57
2026-06-26,S003,P030,69
2026-06-26,S003,P031,42
2026-06-26,S003,P032,61
2026-06-27,S001,P001,81
2026-06-27,S001,P002,42
2026-06-27,S001,P003,73
2026-06-27,S001,P004,27
2026-06-27,S001,P014,58
2026-06-27,S001,P015,44
2026-06-27,S001,P005,49
2026-06-27,S001,P006,51
2026-06-27,S001,P007,102
2026-06-27,S001,P008,308
2026-06-27,S001,P016,42
2026-06-27,S001,P009,78
2026-06-27,S001,P010,47
2026-06-27,S001,P011,35
2026-06-27,S001,P012,91
2026-06-27,S001,P017,35
2026-06-27,S001,P013,62
2026-06-27,S001,P018,55
2026-06-27,S001,P020,54
2026-06-27,S001,P021,125
2026-06-27,S001,P022,70
2026-06-27,S001,P019,29
2026-06-27,S001,P023,47
2026-06-27,S001,P024,38
2026-06-27,S001,P025,25
2026-06-27,S001,P026,47
2026-06-27,S001,P027,71
2026-06-27,S001,P028,46
2026-06-27,S001,P029,90
2026-06-27,S001,P030,65
2026-06-27,S001,P031,48
2026-06-27,S001,P032,22
2026-06-27,S002,P001,63
2026-06-27,S002,P002,37
2026-06-27,S002,P003,28
2026-06-27,S002,P004,77
2026-06-27,S002,P014,14
2026-06-27,S002,P015,53
2026-06-27,S002,P005,60
2026-06-27,S002,P006,55
2026-06-27,S002,P007,61
2026-06-27,S002,P008,104
2026-06-27,S002,P016,49
2026-06-27,S002,P009,36
2026-06-27,S002,P010,37
2026-06-27,S002,P011,46
2026-06-27,S002,P012,79
2026-06-27,S002,P017,25
2026-06-27,S002,P013,37
2026-06-27,S002,P018,36
2026-06-27,S002,P020,50
2026-06-27,S002,P021,100
2026-06-27,S002,P022,78
2026-06-27,S002,P019,43
2026-06-27,S002,P023,50
2026-06-27,S002,P024,31
2026-06-27,S002,P025,60
2026-06-27,S002,P026,72
2026-06-27,S002,P027,43
2026-06-27,S002,P028,54
2026-06-27,S002,P029,87
2026-06-27,S002,P030,62
2026-06-27,S002,P031,60
2026-06-27,S002,P032,73
2026-06-27,S003,P001,67
2026-06-27,S003,P002,59
2026-06-27,S003,P003,26
2026-06-27,S003,P004,49
2026-06-27,S003,P014,47
2026-06-27,S003,P015,24
2026-06-27,S003,P005,59
2026-06-27,S003,P006,38
2026-06-27,S003,P007,77
2026-06-27,S003,P008,110
2026-06-27,S003,P016,35
2026-06-27,S003,P009,39
2026-06-27,S003,P010,86
2026-06-27,S003,P011,63
2026-06-27,S003,P012,82
2026-06-27,S003,P017,61
2026-06-27,S003,P013,86
2026-06-27,S003,P018,64
2026-06-27,S003,P020,76
2026-06-27,S003,P021,77
2026-06-27,S003,P022,82
2026-06-27,S003,P019,39
2026-06-27,S003,P023,43
2026-06-27,S003,P024,68
2026-06-27,S003,P025,42
2026-06-27,S003,P026,51
2026-06-27,S003,P027,34
2026-06-27,S003,P028,47
2026-06-27,S003,P029,57
2026-06-27,S003,P030,68
2026-06-27,S003,P031,35
2026-06-27,S003,P032,55
2026-06-28,S001,P001,79
2026-06-28,S001,P002,40
2026-06-28,S001,P003,68
2026-06-28,S001,P004,21
2026-06-28,S001,P014,54
2026-06-28,S001,P015,43
2026-06-28,S001,P005,40
2026-06-28,S001,P006,38
2026-06-28,S001,P007,98
2026-06-28,S001,P008,303
2026-06-28,S001,P016,31
2026-06-28,S001,P009,69
2026-06-28,S001,P010,39
2026-06-28,S001,P011,27
2026-06-28,S001,P012,85
2026-06-28,S001,P017,25
2026-06-28,S001,P013,55
2026-06-28,S001,P018,47
2026-06-28,S001,P020,48
2026-06-28,S001,P021,117
2026-06-28,S001,P022,64
2026-06-28,S001,P019,93
2026-06-28,S001,P023,43
2026-06-28,S001,P024,34
2026-06-28,S001,P025,21
2026-06-28,S001,P026,47
2026-06-28,S001,P027,65
2026-06-28,S001,P028,43
2026-06-28,S001,P029,86
2026-06-28,S001,P030,60
2026-06-28,S001,P031,41
2026-06-28,S001,P032,83
2026-06-28,S002,P001,60
2026-06-28,S002,P002,35
2026-06-28,S002,P003,28
2026-06-28,S002,P004,74
2026-06-28,S002,P014,12
2026-06-28,S002,P015,47
2026-06-28,S002,P005,50
2026-06-28,S002,P006,48
2026-06-28,S002,P007,56
2026-06-28,S002,P008,103
2026-06-28,S002,P016,45
2026-06-28,S002,P009,31
2026-06-28,S002,P010,32
2026-06-28,S002,P011,37
2026-06-28,S002,P012,68
2026-06-28,S002,P017,89
2026-06-28,S002,P013,35
2026-06-28,S002,P018,29
2026-06-28,S002,P020,43
2026-06-28,S002,P021,98
2026-06-28,S002,P022,72
2026-06-28,S002,P019,36
2026-06-28,S002,P023,49
2026-06-28,S002,P024,28
2026-06-28,S002,P025,59
2026-06-28,S002,P026,67
2026-06-28,S002,P027,38
2026-06-28,S002,P028,53
2026-06-28,S002,P029,82
2026-06-28,S002,P030,56
2026-06-28,S002,P031,57
2026-06-28,S002,P032,71
2026-06-28,S003,P001,65
2026-06-28,S003,P002,58
2026-06-28,S003,P003,24
2026-06-28,S003,P004,46
2026-06-28,S003,P014,44
2026-06-28,S003,P015,24
2026-06-28,S003,P005,56
2026-06-28,S003,P006,30
2026-06-28,S003,P007,70
2026-06-28,S003,P008,102
2026-06-28,S003,P016,85
2026-06-28,S003,P009,35
2026-06-28,S003,P010,82
2026-06-28,S003,P011,59
2026-06-28,S003,P012,72
2026-06-28,S003,P017,57
2026-06-28,S003,P013,79
2026-06-28,S003,P018,62
2026-06-28,S003,P020,75
2026-06-28,S003,P021,75
2026-06-28,S003,P022,77
2026-06-28,S003,P019,37
2026-06-28,S003,P023,38
2026-06-28,S003,P024,65
2026-06-28,S003,P025,39
2026-06-28,S003,P026,46
2026-06-28,S003,P027,34
2026-06-28,S003,P028,44
2026-06-28,S003,P029,53
2026-06-28,S003,P030,61
2026-06-28,S003,P031,34
2026-06-28,S003,P032,54
2026-06-29,S001,P001,76
2026-06-29,S001,P002,38
2026-06-29,S001,P003,66
2026-06-29,S001,P004,21
2026-06-29,S001,P014,54
2026-06-29,S001,P015,39
2026-06-29,S001,P005,34
2026-06-29,S001,P006,34
2026-06-29,S001,P007,92
2026-06-29,S001,P008,298
2026-06-29,S001,P016,93
2026-06-29,S001,P009,63
2026-06-29,S001,P010,31
2026-06-29,S001,P011,59
2026-06-29,S001,P012,79
2026-06-29,S001,P017,76
2026-06-29,S001,P013,51
2026-06-29,S001,P018,45
2026-06-29,S001,P020,38
2026-06-29,S001,P021,113
2026-06-29,S001,P022,58
2026-06-29,S001,P019,88
2026-06-29,S001,P023,38
2026-06-29,S001,P024,32
2026-06-29,S001,P025,70
2026-06-29,S001,P026,44
2026-06-29,S001,P027,63
2026-06-29,S001,P028,39
2026-06-29,S001,P029,81
2026-06-29,S001,P030,60
2026-06-29,S001,P031,39
2026-06-29,S001,P032,79
2026-06-29,S002,P001,57
2026-06-29,S002,P002,33
2026-06-29,S002,P003,28
2026-06-29,S002,P004,73
2026-06-29,S002,P014,10
2026-06-29,S002,P015,43
2026-06-29,S002,P005,47
2026-06-29,S002,P006,46
2026-06-29,S002,P007,105
2026-06-29,S002,P008,101
2026-06-29,S002,P016,38
2026-06-29,S002,P009,61
2026-06-29,S002,P010,31
2026-06-29,S002,P011,35
2026-06-29,S002,P012,64
2026-06-29,S002,P017,85
2026-06-29,S002,P013,71
2026-06-29,S002,P018,91
2026-06-29,S002,P020,41
2026-06-29,S002,P021,94
2026-06-29,S002,P022,65
2026-06-29,S002,P019,28
2026-06-29,S002,P023,48
2026-06-29,S002,P024,26
2026-06-29,S002,P025,59
2026-06-29,S002,P026,63
2026-06-29,S002,P027,37
2026-06-29,S002,P028,50
2026-06-29,S002,P029,82
2026-06-29,S002,P030,54
2026-06-29,S002,P031,56
2026-06-29,S002,P032,65
2026-06-29,S003,P001,64
2026-06-29,S003,P002,58
2026-06-29,S003,P003,22
2026-06-29,S003,P004,45
2026-06-29,S003,P014,43
2026-06-29,S003,P015,23
2026-06-29,S003,P005,54
2026-06-29,S003,P006,29
2026-06-29,S003,P007,66
2026-06-29,S003,P008,97
2026-06-29,S003,P016,81
2026-06-29,S003,P009,34
2026-06-29,S003,P010,76
2026-06-29,S003,P011,59
2026-06-29,S003,P012,70
2026-06-29,S003,P017,54
2026-06-29,S003,P013,76
2026-06-29,S003,P018,61
2026-06-29,S003,P020,73
2026-06-29,S003,P021,70
2026-06-29,S003,P022,73
2026-06-29,S003,P019,37
2026-06-29,S003,P023,38
2026-06-29,S003,P024,65
2026-06-29,S003,P025,38
2026-06-29,S003,P026,40
2026-06-29,S003,P027,34
2026-06-29,S003,P028,44
2026-06-29,S003,P029,48
2026-06-29,S003,P030,60
2026-06-29,S003,P031,80
2026-06-29,S003,P032,51
2026-06-30,S001,P001,75
2026-06-30,S001,P002,37
2026-06-30,S001,P003,61
2026-06-30,S001,P004,85
2026-06-30,S001,P014,52
2026-06-30,S001,P015,38
2026-06-30,S001,P005,29
2026-06-30,S001,P006,28
2026-06-30,S001,P007,84
2026-06-30,S001,P008,295
2026-06-30,S001,P016,90
2026-06-30,S001,P009,58
2026-06-30,S001,P010,89
2026-06-30,S001,P011,52
2026-06-30,S001,P012,72
2026-06-30,S001,P017,75
2026-06-30,S001,P013,46
2026-06-30,S001,P018,39
2026-06-30,S001,P020,33
2026-06-30,S001,P021,110
2026-06-30,S001,P022,51
2026-06-30,S001,P019,87
2026-06-30,S001,P023,35
2026-06-30,S001,P024,28
2026-06-30,S001,P025,67
2026-06-30,S001,P026,43
2026-06-30,S001,P027,59
2026-06-30,S001,P028,35
2026-06-30,S001,P029,79
2026-06-30,S001,P030,59
2026-06-30,S001,P031,35
2026-06-30,S001,P032,76
2026-06-30,S002,P001,57
2026-06-30,S002,P002,29
2026-06-30,S002,P003,28
2026-06-30,S002,P004,71
2026-06-30,S002,P014,6
2026-06-30,S002,P015,43
2026-06-30,S002,P005,42
2026-06-30,S002,P006,43
2026-06-30,S002,P007,102
2026-06-30,S002,P008,98
2026-06-30,S002,P016,32
2026-06-30,S002,P009,57
2026-06-30,S002,P010,30
2026-06-30,S002,P011,28
2026-06-30,S002,P012,56
2026-06-30,S002,P017,77
2026-06-30,S002,P013,65
2026-06-30,S002,P018,85
2026-06-30,S002,P020,39
2026-06-30,S002,P021,90
2026-06-30,S002,P022,59
2026-06-30,S002,P019,90
2026-06-30,S002,P023,46
2026-06-30,S002,P024,74
2026-06-30,S002,P025,56
2026-06-30,S002,P026,62
2026-06-30,S002,P027,32
2026-06-30,S002,P028,48
2026-06-30,S002,P029,78
2026-06-30,S002,P030,52
2026-06-30,S002,P031,54
2026-06-30,S002,P032,62
2026-06-30,S003,P001,63
2026-06-30,S003,P002,54
2026-06-30,S003,P003,19
2026-06-30,S003,P004,44
2026-06-30,S003,P014,42
2026-06-30,S003,P015,19
2026-06-30,S003,P005,50
2026-06-30,S003,P006,26
2026-06-30,S003,P007,61
2026-06-30,S003,P008,91
2026-06-30,S003,P016,76
2026-06-30,S003,P009,32
2026-06-30,S003,P010,74
2026-06-30,S003,P011,55
2026-06-30,S003,P012,66
2026-06-30,S003,P017,46
2026-06-30,S003,P013,75
2026-06-30,S003,P018,59
2026-06-30,S003,P020,71
2026-06-30,S003,P021,68
2026-06-30,S003,P022,68
2026-06-30,S003,P019,37
2026-06-30,S003,P023,36
2026-06-30,S003,P024,63
2026-06-30,S003,P025,37
2026-06-30,S003,P026,38
2026-06-30,S003,P027,34
2026-06-30,S003,P028,41
2026-06-30,S003,P029,46
2026-06-30,S003,P030,59
2026-06-30,S003,P031,80
2026-06-30,S003,P032,48
2026-07-01,S001,P001,73
2026-07-01,S001,P002,37
2026-07-01,S001,P003,57
2026-07-01,S001,P004,80
2026-07-01,S001,P014,48
2026-07-01,S001,P015,34
2026-07-01,S001,P005,26
2026-07-01,S001,P006,22
2026-07-01,S001,P007,74
2026-07-01,S001,P008,294
2026-07-01,S001,P016,78
2026-07-01,S001,P009,51
2026-07-01,S001,P010,84
2026-07-01,S001,P011,45
2026-07-01,S001,P012,66
2026-07-01,S001,P017,70
2026-07-01,S001,P013,39
2026-07-01,S001,P018,34
2026-07-01,S001,P020,28
2026-07-01,S001,P021,107
2026-07-01,S001,P022,46
2026-07-01,S001,P019,85
2026-07-01,S001,P023,33
2026-07-01,S001,P024,72
2026-07-01,S001,P025,66
2026-07-01,S001,P026,40
2026-07-01,S001,P027,53
2026-07-01,S001,P028,69
2026-07-01,S001,P029,77
2026-07-01,S001,P030,57
2026-07-01,S001,P031,31
2026-07-01,S001,P032,68
2026-07-01,S002,P001,54
2026-07-01,S002,P002,28
2026-07-01,S002,P003,27
2026-07-01,S002,P004,70
2026-07-01,S002,P014,4
2026-07-01,S002,P015,42
2026-07-01,S002,P005,38
2026-07-01,S002,P006,38
2026-07-01,S002,P007,100
2026-07-01,S002,P008,90
2026-07-01,S002,P016,76
2026-07-01,S002,P009,52
2026-07-01,S002,P010,26
2026-07-01,S002,P011,91
2026-07-01,S002,P012,49
2026-07-01,S002,P017,71
2026-07-01,S002,P013,60
2026-07-01,S002,P018,83
2026-07-01,S002,P020,37
2026-07-01,S002,P021,86
2026-07-01,S002,P022,55
2026-07-01,S002,P019,86
2026-07-01,S002,P023,42
2026-07-01,S002,P024,71
2026-07-01,S002,P025,49
2026-07-01,S002,P026,61
2026-07-01,S002,P027,31
2026-07-01,S002,P028,46
2026-07-01,S002,P029,78
2026-07-01,S002,P030,106
2026-07-01,S002,P031,50
2026-07-01,S002,P032,60
